custid,region,townsize,gender,age,agecat,birthmonth,bday,byear,ed,edcat,jobcat,union,employ,income,empcat,retire,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,bmnth
2675-YSBKYV-O7V,4,4,0,53,5,April,15,47,10,1,3,0,27,190,5,0,5.24702407216049,5,2.2,2.2363,0.804822714450534,1.9437,0.664593373141884,0,5,1,7,1,4,0,0,0,0,0,0,0,0,1,1,30,5,0,-1,-1,-1,-1,-1,1,6,3,32,0,0,0,0,0,1,0,0,0,0,9,5,0,0,1,4,3,2,0,35,5,1,3,4,0,28,5,6,247.05,2,53.67,1,3,71,0,35.65,3.5737491468603,2596.6,7.86195817592615,1,22.75,3.12456514539696,1700.45,7.43864820089824,1,44.7,3.79997350161952,3208,8.07340296898641,1,15.75,2.75684036527164,1030,6.93731408122368,1,45.4,3.8155121050473,3093.05,8.03691293808949,1,1,1,1,1,1,0,1,1,1,22,1,1,1,1,1,1,1,0,1,0,0,0,4
1742-XEDSAA-8WT,4,3,1,69,6,June,20,60,12,2,1,0,21,72,5,0,4.27666611901606,3,14.4,8.335872,2.12056812980675,2.032128,0.709083519858298,0,5,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,40,5,4,1,0,39.2,2,0,0,1,1,30,1,1,1,0,1,0,0,0,0,1,1,3,0,0,0,2,3,1,0,37,5,4,4,4,0,29,5,8,216.25,6,228.43,1,2,68,0,16.1,2.77881927199042,1058.75,6.96484424596626,1,29.5,3.38439026334577,2146.1,7.67140752042744,1,48.45,3.88053233833677,3276.1,8.09440896953761,1,22.5,3.11351530921037,1435,7.26892012819372,1,42.85,3.75770564504379,2879.1,7.96523302429169,1,1,0,0,0,0,0,0,1,1,17,1,1,1,0,0,1,1,1,0,0,0,0,6
1121-PQHFDY-UBW,5,5,1,63,5,October,13,61,11,1,2,0,7,31,3,0,3.43398720448515,2,1.3,0.171275,-1.76448482709317,0.231725,-1.46220395522024,0,2,1,11,1,2,5,1,0,0,0,0,0,4,1,1,33,5,1,1,0,13.8,1,0,0,9,4,28,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,2,2,3,0,36,5,4,3,3,0,28,5,13,454.79,5,149.32,1,2,68,0,20.7,3.03013370027132,1443.95,7.2751376928145,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,18,2.89037175789616,1130,7.02997291170639,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,1,0,0,1,23,1,1,1,0,1,0,0,0,1,0,0,1,10
5550-RHCYLI-I46,1,3,0,36,4,March,13,44,18,4,2,1,1,47,1,0,3.85014760171006,2,4.9,0.94423,-0.0573854984452354,1.35877,0.306579878756176,0,1,0,-1,-1,1,2,2,0,0,0,0,0,0,0,2,8,3,3,0,0,28.7,2,1,0,1,1,24,1,0,0,1,0,0,0,1,0,0,9,3,0,1,1,2,4,4,0,1,1,1,1,2,1,1,1,11,199.76,8,175.2,0,3,1,1,2.25,0.810930216216329,2.25,0.810930216216329,0,0,#NULL!,0,#NULL!,1,31.55,3.45157358898722,31.55,3.45157358898722,0,0,#NULL!,0,#NULL!,1,18.2,2.90142159408275,18.2,2.90142159408275,1,1,1,4,0,0,0,0,1,1,12,0,0,1,0,1,1,1,0,0,0,0,1,3
6849-INEROL-JMY,3,3,0,38,4,January,12,48,19,4,2,0,1,23,1,0,3.13549421592915,1,7.7,0.591514,-0.52506992720474,1.179486,0.165078750358948,1,3,0,-1,-1,1,1,1,0,0,0,0,0,0,0,2,3,2,6,1,0,15.4,1,0,0,1,1,35,1,0,0,1,1,0,0,0,0,0,9,4,0,0,0,3,3,4,0,1,1,2,1,2,0,1,1,5,88.31,1,18.32,0,3,4,1,3.7,1.30833281965018,9.3,2.23001440015921,1,16.5,2.80336038090653,79.9,4.38077585277223,1,36.8,3.60549784517489,135.3,4.90749453517674,0,0,#NULL!,0,#NULL!,1,31.65,3.45473814859019,88.6,4.48413185761104,0,1,1,2,1,0,1,0,1,1,27,1,1,1,1,1,1,0,0,0,0,0,0,1
6385-FTTNJU-7GQ,5,5,1,63,5,June,11,51,15,3,2,0,3,52,2,0,3.95124371858143,3,12.7,1.043432,0.0425152801027113,5.560568,1.71570026131807,0,2,0,-1,-1,2,1,0,0,0,0,1,0,0,1,3,29,5,3,1,1,22.1,2,1,0,1,1,27,1,0,1,0,0,0,0,0,1,0,9,4,0,0,1,1,1,2,0,3,2,4,4,2,0,2,2,12,215.44,5,121.56,1,3,13,1,4.3,1.45861502269952,75.55,4.32479468871875,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,3,0,0,0,0,1,1,21,1,0,1,0,1,1,1,0,0,0,1,0,6
2685-JGCTCK-CAA,3,2,0,78,6,February,18,45,12,2,1,0,25,20,5,1,2.99573227355399,1,9.8,0.78008,-0.248358800455273,1.17992,0.16544663956911,0,2,1,15,3,2,0,0,0,0,0,0,0,0,1,1,51,5,2,1,0,10.2,1,1,1,1,1,28,1,0,0,1,0,0,0,0,0,0,9,5,0,1,1,3,2,2,0,40,5,4,4,3,1,30,5,12,262.3,3,41.68,0,2,72,0,55.1,4.00914971615887,4010.7,8.29672106865719,1,99.25,4.5976419195673,6923.45,8.8426694792878,0,0,#NULL!,0,#NULL!,1,38,3.63758615972639,2725,7.91022370709734,1,100.25,4.60766706618668,7217.1,8.8842084891492,1,1,1,0,1,1,1,1,0,1,23,1,1,1,1,0,0,0,1,1,1,0,0,2
0255-AJDJGP-JXL,3,2,1,44,4,July,15,51,15,3,2,0,5,23,2,0,3.13549421592915,1,10.3,0.464324,-0.767172694574971,1.904676,0.644311915373478,0,4,1,12,2,3,0,0,0,0,0,0,0,0,1,1,12,3,2,1,0,13.1,1,0,0,4,3,19,0,0,0,1,0,0,0,0,0,0,9,2,1,1,1,2,1,3,0,15,4,3,2,2,0,8,3,12,172.34,0,0,1,1,22,1,3.85,1.34807314829969,82.3,4.41037110768302,0,0,#NULL!,0,#NULL!,1,28.4,3.34638914516716,606,6.40687998606931,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,0,0,3,0,1,0,0,1,1,19,1,1,1,0,1,0,0,0,0,0,0,0,7
0627-MAMIBI-P9U,3,4,0,47,4,May,15,49,12,2,1,0,8,136,3,0,4.91265488573605,5,7.4,4.468416,1.49703398340817,5.595584,1.72197771522653,1,5,1,13,2,3,0,0,0,0,0,0,0,0,0,2,4,2,2,1,0,75.4,3,0,0,4,3,27,1,0,0,1,0,0,0,0,0,0,9,4,1,0,0,4,1,3,0,25,5,3,4,4,0,17,5,6,222.25,1,25.5,0,3,49,0,12.5,2.52572864430826,568.45,6.34291335857512,1,25.75,3.24843462710974,1340.95,7.2011335969788,0,0,#NULL!,0,#NULL!,1,18.5,2.91777073208428,865,6.76272950693188,0,0,#NULL!,0,#NULL!,0,0,0,0,1,0,1,1,0,1,17,1,1,1,0,1,0,1,0,0,0,1,0,5
9859-HVFWTA-SPQ,5,4,1,37,4,April,6,41,14,2,4,0,10,39,3,0,3.66356164612965,2,11.8,1.458834,0.377637486508317,3.143166,1.14523057220183,0,2,0,-1,-1,1,2,1,0,1,0,0,0,0,1,3,17,4,3,1,0,14.5,1,1,0,1,1,33,1,0,0,1,0,0,1,0,1,0,9,6,1,0,1,3,3,2,0,3,2,2,1,2,0,3,2,5,245.24,4,299.98,0,3,9,0,3.4,1.22377543162212,29.45,3.3826939100976,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,0,0,1,0,0,0,1,34,1,1,1,0,1,0,0,0,0,0,0,0,4
4109-JHKHTK-DYJ,5,4,0,37,4,July,17,46,17,4,2,0,1,22,1,0,3.09104245335832,1,4,0.286,-1.25176346816228,0.594,-0.520875959619492,0,2,1,19,4,2,5,0,0,1,0,0,0,4,1,1,6,2,1,1,0,11,1,1,0,6,3,38,0,0,0,0,0,1,0,0,0,1,9,4,0,0,0,1,4,1,0,3,2,4,1,4,0,2,2,7,206.53,4,112.88,1,3,3,1,4.45,1.49290409617815,12.05,2.48906465993666,0,0,#NULL!,0,#NULL!,1,25.15,3.22485789654575,58.3,4.06560209335645,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,1,1,1,1,0,1,0,0,1,18,1,1,1,0,1,1,1,1,0,0,0,0,7
7434-XKONYL-EBW,5,3,0,68,6,August,16,53,9,1,1,0,9,36,3,0,3.58351893845611,2,5.1,0.818856,-0.199847034763774,1.017144,0.0169986999634455,0,4,1,13,2,2,5,0,1,0,0,0,0,4,0,2,13,3,2,1,0,13.4,1,1,0,4,3,25,0,1,0,1,0,0,0,0,0,0,9,6,1,0,0,3,3,3,0,30,5,1,4,4,0,21,5,11,317.08,6,182.44,1,2,66,0,19.35,2.96269241947579,1318.5,7.18425000579334,1,31.5,3.44998754583159,2096.5,7.64802456661082,0,0,#NULL!,0,#NULL!,1,15,2.70805020110221,930,6.8351845861473,0,0,#NULL!,0,#NULL!,1,0,0,1,1,1,1,1,0,1,19,1,1,1,0,1,1,1,0,1,0,0,0,8
5599-BCQQRG-DPB,1,1,0,29,3,June,17,50,17,4,3,0,3,13,2,0,2.56494935746154,1,6.8,0.25636,-1.36117257234611,0.62764,-0.465788525291269,0,3,1,17,4,4,0,0,0,0,0,0,0,0,1,3,6,2,1,0,1,5.1,1,0,0,1,1,22,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,2,2,4,0,11,4,1,3,4,0,11,4,16,393.53,9,305.74,1,1,55,0,8.1,2.09186406167839,462.55,6.13675465921733,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,11,2.39789527279837,620,6.42971947803914,0,0,#NULL!,0,#NULL!,0,0,0,1,0,0,0,0,0,1,19,1,1,1,0,1,0,0,0,0,0,0,0,6
1542-CBENYH-O88,3,1,0,51,5,June,19,55,16,3,2,1,5,68,2,0,4.21950770517611,3,10.1,1.634584,0.491388337724567,5.233416,1.65506421973974,1,5,1,14,2,2,0,0,0,0,0,0,0,0,0,2,8,3,3,1,1,26.7,2,0,1,1,1,18,1,0,0,0,0,0,1,0,0,0,9,5,1,0,1,2,4,2,0,6,3,5,1,3,0,3,2,8,191.31,6,126.87,0,1,10,1,4.85,1.57897870494939,59.6,4.0876555740713,1,16.5,2.80336038090653,177.65,5.17981532246704,0,0,#NULL!,0,#NULL!,1,16.25,2.78809290877575,170,5.13579843705026,0,0,#NULL!,0,#NULL!,0,0,0,0,1,1,1,1,0,1,15,1,1,1,0,0,0,0,0,0,0,0,0,6
4565-ZGPUAQ-WCB,2,1,0,54,5,August,13,47,15,3,6,1,19,95,5,0,4.55387689160054,4,11.6,3.59252,1.27885390610934,7.42748,2.00518663565494,0,2,1,15,3,4,1,0,1,0,0,0,0,0,1,3,19,4,2,1,0,47,3,0,0,5,3,22,1,0,0,0,1,0,0,0,0,0,9,3,0,0,0,4,1,1,0,25,5,3,1,4,0,14,4,8,164.06,3,90.95,1,3,55,0,8.8,2.17475172148416,442.2,6.09176226842335,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,1,0,0,1,18,1,1,1,0,1,0,0,0,1,0,0,0,8
7029-AQGOSU-NID,3,2,0,55,5,September,17,48,12,2,3,0,13,75,4,0,4.31748811353631,4,10.3,2.163,0.771496146970922,5.562,1.71595775581177,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,1,3,18,4,5,1,1,34.5,2,0,1,1,1,22,1,0,0,1,0,0,0,1,0,0,9,4,1,0,1,1,2,3,0,20,5,4,1,4,0,11,4,10,682.47,3,167.02,0,3,39,0,9.15,2.21375387928743,359.25,5.88401852495913,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,0,1,26,1,1,1,0,0,0,0,0,1,0,0,0,9
9976-EWHQDK-CWR,3,3,1,63,5,February,16,46,11,1,6,0,32,304,5,0,5.71702770140622,5,16.6,34.719232,3.54729376973183,15.744768,2.75650811960797,1,5,0,-1,-1,1,2,0,0,0,0,0,0,2,1,1,33,5,2,1,0,91.9,3,0,1,3,2,30,0,0,1,0,0,0,1,1,1,0,9,5,0,0,1,2,1,3,1,25,5,4,3,3,0,21,5,14,553.55,4,151.21,1,2,56,0,14.5,2.67414864942653,798.4,6.68260972499725,1,46.25,3.83406146395843,2572.6,7.85267233964462,0,0,#NULL!,0,#NULL!,1,24.5,3.19867311755068,1335,7.19668657083435,0,0,#NULL!,0,#NULL!,1,1,1,0,1,1,1,1,0,1,16,1,1,1,0,0,1,1,0,0,1,0,0,2
3566-DRQMDC-TNF,2,1,0,75,6,July,12,48,13,2,2,0,6,14,3,1,2.63905732961526,1,5.7,0.313614,-1.1595923486452,0.484386,-0.724873169454967,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,18,4,2,1,1,6.6,1,0,1,8,4,18,0,0,0,0,1,0,0,1,0,1,9,5,0,0,1,1,4,3,1,11,4,2,2,1,1,7,3,14,255.55,7,205.2,0,2,24,0,4.9,1.58923520511658,108.2,4.68398136641238,1,12.75,2.54553127160443,291.55,5.67521151766817,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,0,1,0,0,0,0,1,12,0,1,1,0,0,0,0,0,0,0,1,0,7
5907-WLVNJA-C0N,3,4,0,35,4,June,16,45,13,2,4,0,13,46,4,0,3.8286413964891,2,13.5,1.863,0.622188091619452,4.347,1.46948595200666,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,0,3,15,3,0,-1,-1,-1,-1,-1,0,8,4,25,1,0,0,0,0,0,0,1,0,1,9,4,0,0,0,3,2,3,0,11,4,2,4,4,1,9,3,15,306.21,5,63.09,1,1,21,0,9.25,2.22462355152433,201.3,5.30479633264575,1,19.5,2.9704144655697,373.25,5.9222484364193,0,0,#NULL!,0,#NULL!,1,23.75,3.16758253048065,475,6.16331480403464,0,0,#NULL!,0,#NULL!,0,0,0,0,1,1,1,1,0,1,17,1,1,1,0,0,1,0,0,0,0,0,0,6
9337-MAIPAF-W8G,1,2,0,28,3,April,14,49,17,4,2,0,0,39,1,0,3.66356164612965,2,11,0.86658,-0.143200848641007,3.42342,1.2306400514076,0,1,1,14,2,3,6,0,1,0,0,0,0,5,1,4,6,2,0,-1,-1,-1,-1,-1,0,4,3,29,0,0,0,1,0,0,0,0,0,0,9,3,0,0,1,1,4,1,0,8,3,3,2,3,1,4,2,15,371.37,1,12.8,0,1,11,0,4.95,1.5993875765806,59.65,4.08849414854393,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,1,1,1,1,0,0,1,22,1,1,1,0,1,1,0,0,0,0,0,0,4
9693-EYQCTU-O92,3,4,1,59,5,February,16,56,17,4,2,0,6,9,3,1,2.19722457733622,1,4.6,0.316296,-1.15107679497244,0.097704,-2.32581277911335,0,3,0,-1,-1,1,2,0,2,0,0,0,0,0,1,1,34,5,1,0,1,4.1,1,1,0,8,4,25,0,0,0,1,0,0,0,1,0,0,9,2,0,0,1,4,1,4,0,9,3,1,4,3,0,7,3,9,246.03,5,150.83,1,3,18,0,10.75,2.37490575457367,180.8,5.19739144795808,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,10.5,2.35137525716348,195,5.27299955856375,0,0,#NULL!,0,#NULL!,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
3580-ESDOJO-PLY,4,4,0,36,4,December,18,52,15,3,1,0,5,96,2,0,4.56434819146784,4,12.6,2.54016,0.932227071172509,9.55584,2.25715248591611,0,5,1,17,4,2,2,0,0,2,0,0,0,0,0,2,9,3,2,1,1,47.8,3,0,1,10,5,27,1,0,1,0,0,0,0,1,0,1,9,3,0,0,0,4,3,2,0,18,5,3,2,4,0,14,4,10,384.36,8,251.46,1,3,51,1,6.8,1.91692261218206,389.15,5.9639648734054,1,20,2.99573227355399,1055.15,6.96143821589832,1,49.15,3.89487684659318,2398.5,7.78259882094212,0,0,#NULL!,0,#NULL!,1,42.65,3.75302727393769,2180.55,7.68733241754044,1,0,1,3,1,1,1,0,1,1,24,1,1,1,1,1,1,1,0,1,0,0,0,12
8556-OAMUPP-4YG,4,4,0,37,4,November,14,46,17,4,4,0,12,72,4,0,4.27666611901606,3,4.4,0.319968,-1.1395342881887,2.848032,1.04662822944166,0,5,1,14,2,2,3,0,0,0,0,0,0,3,1,4,11,3,2,1,0,32.8,2,0,0,1,1,31,1,0,1,0,1,0,0,0,1,0,9,4,0,0,1,4,3,1,0,19,5,1,4,3,1,19,5,13,438.21,4,156.45,0,3,57,0,19.2,2.95491027903374,1087.1,6.99126887920995,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,14,2.63905732961526,805,6.69084227741856,1,35.85,3.57934356704563,2014.75,7.60825039720462,1,1,0,3,0,1,1,1,1,1,23,1,1,1,0,1,1,1,1,0,0,0,0,11
9755-GDNGDU-RHC,2,3,0,18,2,December,12,47,13,2,2,0,0,18,1,0,2.89037175789616,1,2.1,0.020034,-3.91032444879256,0.357966,-1.02731726915861,1,1,0,-1,-1,1,6,0,2,0,0,0,0,4,1,1,0,1,2,1,0,9.1,1,1,0,1,1,28,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,4,3,0,0,1,3,1,3,0,0,1,14,422.37,6,174.86,1,1,4,1,6.2,1.82454929205105,29.25,3.37587957367787,0,0,#NULL!,0,#NULL!,1,34.3,3.53514535417189,92.55,4.52774903901951,1,10.25,2.32727770558442,35,3.55534806148941,0,0,#NULL!,0,#NULL!,0,0,0,1,1,1,0,1,0,1,16,1,1,0,0,1,0,1,0,0,0,0,0,12
7448-PLNMET-VCI,2,1,0,73,6,May,11,48,11,1,2,0,7,9,3,1,2.19722457733622,1,8.2,0.146862,-1.91826190863931,0.591138,-0.525705786295443,0,5,1,17,4,2,12,0,0,0,0,0,0,12,1,3,31,5,1,1,1,4.6,1,0,1,5,3,23,0,0,0,0,1,0,0,0,0,0,9,3,1,0,0,4,1,2,0,39,5,1,4,3,0,30,5,9,189.24,9,149.21,0,2,72,0,27.05,3.29768700529249,1932.7,7.56667326799142,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,41.25,3.71965111278069,2865,7.96032362914884,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,1,0,1,0,0,0,5
0995-IKDXEO-UL1,4,5,0,67,6,May,14,50,12,2,2,0,3,28,2,0,3.3322045101752,2,10.7,1.270304,0.239256241904794,1.725696,0.545630447368727,0,5,1,14,2,6,1,0,1,0,0,0,0,0,1,2,17,4,3,0,0,15.3,1,0,1,1,1,40,1,0,0,0,0,0,0,0,0,0,9,5,0,0,0,4,2,2,0,6,3,1,1,2,1,4,2,13,238.73,2,37.8,1,2,9,1,7.75,2.04769284336526,63.8,4.15575319035074,0,0,#NULL!,0,#NULL!,1,28.85,3.36210999295411,236.8,5.46721590300985,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,1,4,1,0,0,0,0,1,16,1,1,1,1,1,0,0,0,0,0,1,0,5
3436-NIDSLT-XB7,1,4,1,18,2,September,13,52,13,2,4,0,0,14,1,0,2.63905732961526,1,14.8,0.151256,-1.88878151343651,1.920744,0.652712610980955,0,1,1,8,1,4,0,0,0,0,0,0,0,0,1,3,0,1,3,0,1,5.7,1,0,0,1,1,38,1,0,1,0,0,0,1,0,0,1,9,2,1,0,1,3,3,4,0,0,1,2,1,3,0,0,1,9,121.97,6,94.18,1,1,4,0,9.35,2.2353763433006,45.6,3.81990771652034,1,11.5,2.4423470353692,38,3.63758615972639,0,0,#NULL!,0,#NULL!,1,25,3.2188758248682,75,4.31748811353631,0,0,#NULL!,0,#NULL!,0,0,0,0,1,1,0,0,0,1,16,1,1,1,0,1,1,1,0,0,1,0,0,9
3527-XFEFWW-08A,3,5,1,76,6,October,12,44,11,1,5,0,48,17,5,1,2.83321334405622,1,6.3,0.424116,-0.857748276262045,0.646884,-0.43558828958171,0,5,0,-1,-1,1,5,0,1,0,0,0,0,4,1,3,30,5,1,1,1,7.9,1,0,0,10,5,31,0,0,0,0,0,0,0,0,0,1,9,5,0,0,1,2,4,2,0,38,5,4,2,4,0,28,5,13,319.45,4,95.7,0,2,71,0,13.55,2.60638654732571,978.4,6.88591858437296,1,31.5,3.44998754583159,2236.65,7.71273448970503,0,0,#NULL!,0,#NULL!,1,14.25,2.65675690671466,975,6.88243747099785,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,1,0,0,1,21,1,1,1,0,0,0,0,0,1,0,1,0,10
2915-PWFHWV-VJT,2,2,0,43,4,May,17,50,19,4,1,0,3,49,2,0,3.89182029811063,2,4.7,0.241815,-1.41958230798607,2.061185,0.723281060131266,0,4,0,-1,-1,1,1,0,1,0,0,0,0,0,0,2,5,2,1,1,1,26.5,2,1,1,3,2,24,1,1,1,0,1,0,0,0,0,0,9,2,0,1,1,4,3,2,1,16,5,1,1,3,1,13,4,12,486.18,5,251.01,1,1,37,0,7.75,2.04769284336526,290.25,5.670742620578,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,23.85,3.17178421733435,898.6,6.80083799663606,0,0,0,3,0,0,1,0,0,1,24,1,1,1,0,1,1,0,0,1,0,0,1,5
7634-DYMZLJ-1FV,1,1,0,42,4,March,16,52,17,4,2,0,5,25,2,0,3.2188758248682,2,9,1.63575,0.492101414767711,0.61425,-0.487353267580849,1,3,1,17,4,2,0,0,0,0,0,0,0,0,0,2,4,2,2,1,0,15.1,1,0,1,1,1,26,1,0,0,0,0,0,0,0,0,0,9,3,0,0,1,4,1,1,1,12,4,3,2,4,0,11,4,8,190.57,1,11.87,1,1,18,1,10.1,2.31253542384721,172,5.14749447681345,0,0,#NULL!,0,#NULL!,1,41.4,3.72328088083127,694.1,6.54261604234554,0,0,#NULL!,0,#NULL!,1,30.5,3.41772668361337,558.8,6.32579162738281,1,1,1,3,1,1,0,0,1,1,17,1,1,1,0,1,0,1,0,0,0,0,0,3
5967-QLYOLM-8QN,5,5,0,20,2,August,16,44,15,3,5,0,0,19,1,0,2.94443897916644,1,22.1,0.969969,-0.0304911667582873,3.229031,1.17218209222556,1,1,0,-1,-1,1,5,4,1,0,0,0,0,0,0,2,1,1,2,1,0,10.2,1,1,0,1,1,25,1,0,0,0,0,0,1,0,0,0,9,1,1,1,0,2,4,1,0,2,2,4,4,2,0,2,2,10,120.94,3,49.48,0,1,30,0,6.75,1.90954250488444,204.45,5.32032344681065,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,0,0,3,0,0,0,0,1,1,19,1,1,1,0,1,1,1,0,0,0,0,0,8
0629-NGBEXR-SD1,2,2,0,63,5,January,16,47,14,2,6,0,29,183,5,0,5.20948615284142,5,1.1,0.146949,-1.91766969117609,1.866051,0.623824433241373,0,5,1,10,1,4,10,0,0,0,0,0,0,10,1,1,29,5,1,1,0,92,3,1,0,1,1,30,1,1,0,0,0,0,0,0,0,0,2,4,0,1,0,3,1,1,0,40,5,4,2,4,0,29,5,10,378,7,241,1,2,71,0,25.05,3.22087382753087,1690.25,7.43263172597079,1,27.5,3.31418600467253,1960,7.58069975222456,0,0,#NULL!,0,#NULL!,1,17.75,2.87638551592142,1370,7.22256601882217,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,0,1,0,1,17,1,1,1,0,0,0,0,0,1,0,0,0,1
4227-XNKGCM-1JC,1,2,0,50,5,March,17,42,15,3,5,1,13,112,4,0,4.71849887129509,4,16,9.56928,2.25855796752484,8.35072,2.12234776269029,1,4,1,18,4,4,1,0,1,0,0,0,0,0,1,2,18,4,2,1,1,61.5,3,0,1,6,3,25,0,0,0,0,1,1,0,0,0,0,9,1,1,1,1,2,2,4,0,32,5,4,1,4,0,26,5,9,338.76,4,94.7,0,2,67,1,17.4,2.85647020622048,1229.15,7.114078152566,1,29.5,3.38439026334577,1949.25,7.57519996218971,0,0,#NULL!,0,#NULL!,1,15,2.70805020110221,980,6.88755257166462,0,0,#NULL!,0,#NULL!,1,1,0,0,1,1,0,1,0,1,25,1,1,1,0,0,1,1,0,1,0,1,0,3
7244-NTQUTS-IDH,5,2,1,70,6,February,15,42,13,2,1,0,19,54,5,0,3.98898404656427,3,10.2,2.577744,0.946914597801918,2.930256,1.07508979122592,0,5,0,-1,-1,1,19,2,0,3,0,0,0,14,0,2,15,3,5,1,0,29.6,2,1,0,1,1,23,1,1,0,0,0,0,0,1,1,0,9,4,1,0,0,4,1,4,1,20,5,3,4,1,0,18,5,11,198.22,0,0,1,1,46,0,10.1,2.31253542384721,485.7,6.1855911493517,1,28.5,3.3499040872746,1246.8,7.12833554789318,0,0,#NULL!,0,#NULL!,1,18.25,2.9041650800285,925,6.82979373751243,0,0,#NULL!,0,#NULL!,1,1,0,0,0,1,0,1,1,1,18,1,1,1,1,1,0,1,0,1,0,0,0,2
4615-QZQSAY-D51,4,5,0,19,2,March,14,54,14,2,6,0,0,19,1,0,2.94443897916644,1,18.4,0.346104,-1.06101597105426,3.149896,1.14736943641949,1,2,0,-1,-1,3,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,9.3,1,0,1,5,3,29,0,0,0,1,1,1,0,0,0,1,9,4,0,0,0,2,1,2,0,1,1,4,2,4,1,1,1,10,186.66,2,51.27,1,3,1,1,1.15,0.139761942375159,1.15,0.139761942375159,1,11.75,2.46385324059017,11.75,2.46385324059017,1,28.6,3.35340671782581,28.6,3.35340671782581,1,5.25,1.65822807660353,5.25,1.65822807660353,1,16.9,2.82731362192903,16.9,2.82731362192903,0,0,0,1,1,1,1,1,0,1,19,0,0,0,1,1,1,1,1,0,0,0,0,3
